id,name,latitude,longitude,rating,current_crowd
4198,Cafe_4198,25.023013,121.552494,3.1,79
4199,Cafe_4199,25.062305,121.548303,4.9,30
4200,Cafe_4200,25.067442,121.573643,3.1,32
4201,Cafe_4201,25.021388,121.504201,3.4,45
4202,Cafe_4202,25.021886,121.591601,3.0,41
4203,Cafe_4203,25.081723,121.523922,4.8,8
4204,Cafe_4204,25.057698,121.579003,4.6,90
4205,Cafe_4205,25.066126,121.519587,3.6,0
4206,Cafe_4206,25.021887,121.52437,4.4,96
4207,Cafe_4207,25.074746,121.516536,3.5,27
4208,Cafe_4208,25.032577,121.565758,3.1,10
4209,Cafe_4209,25.083526,121.568434,3.4,26
4210,Cafe_4210,25.099431,121.508161,3.1,33
4211,Cafe_4211,25.034727,121.547529,4.6,25
4212,Cafe_4212,25.040929,121.574252,3.0,98
4213,Cafe_4213,25.072841,121.510118,3.9,91
4214,Cafe_4214,25.075864,121.503557,4.3,53
4215,Cafe_4215,25.0362,121.559086,3.1,84
4216,Cafe_4216,25.031636,121.502558,4.6,56
4217,Cafe_4217,25.089099,121.531245,4.5,37
4218,Cafe_4218,25.090507,121.542453,3.7,72
4219,Cafe_4219,25.034782,121.541991,4.1,68
4220,Cafe_4220,25.08405,121.518698,3.6,68
4221,Cafe_4221,25.098835,121.58729,3.8,89
4222,Cafe_4222,25.086724,121.543161,3.0,37
4223,Cafe_4223,25.032586,121.526053,4.1,86
4224,Cafe_4224,25.039191,121.525891,4.6,4
4225,Cafe_4225,25.078313,121.535613,3.7,63
4226,Cafe_4226,25.061211,121.526259,4.2,88
4227,Cafe_4227,25.091334,121.546378,3.0,77
4228,Cafe_4228,25.068593,121.502173,4.4,9
4229,Cafe_4229,25.024817,121.507948,4.3,63
4230,Cafe_4230,25.050414,121.549101,4.9,83
4231,Cafe_4231,25.056086,121.590072,4.4,29
4232,Cafe_4232,25.087465,121.544976,3.4,86
4233,Cafe_4233,25.059728,121.570327,4.6,40
4234,Cafe_4234,25.054185,121.510094,3.6,85
4235,Cafe_4235,25.075824,121.549115,4.0,46
4236,Cafe_4236,25.059625,121.597466,3.9,32
4237,Cafe_4237,25.045888,121.566541,4.7,17
4238,Cafe_4238,25.09974,121.595141,3.1,45
4239,Cafe_4239,25.035044,121.563267,4.0,29
4240,Cafe_4240,25.030686,121.526988,4.7,13
4241,Cafe_4241,25.042304,121.548103,5.0,13
4242,Cafe_4242,25.070961,121.500469,3.7,16
4243,Cafe_4243,25.076407,121.528501,3.1,97
4244,Cafe_4244,25.058604,121.589601,4.1,44
4245,Cafe_4245,25.040864,121.538776,4.2,35
4246,Cafe_4246,25.045685,121.571433,3.5,59
4247,Cafe_4247,25.052534,121.52438,4.0,10
4248,Cafe_4248,25.031125,121.51177,3.3,40
4249,Cafe_4249,25.089604,121.57691,4.7,93
4250,Cafe_4250,25.049146,121.536059,4.7,96
4251,Cafe_4251,25.029915,121.519594,3.4,56
4252,Cafe_4252,25.077803,121.562584,3.4,73
4253,Cafe_4253,25.053452,121.515582,4.8,26
4254,Cafe_4254,25.021712,121.582118,5.0,64
4255,Cafe_4255,25.034567,121.520539,4.6,29
4256,Cafe_4256,25.041054,121.569691,4.8,85
4257,Cafe_4257,25.063587,121.552496,3.4,11
4258,Cafe_4258,25.052301,121.598011,3.9,58
4259,Cafe_4259,25.04217,121.516084,4.4,84
4260,Cafe_4260,25.069972,121.596025,3.1,32
4261,Cafe_4261,25.078204,121.544558,3.1,80
4262,Cafe_4262,25.035489,121.568157,4.5,68
4263,Cafe_4263,25.081128,121.55412,4.5,10
4264,Cafe_4264,25.039399,121.51892,3.5,57
4265,Cafe_4265,25.090014,121.500137,3.4,84
4266,Cafe_4266,25.056958,121.500692,4.4,90
4267,Cafe_4267,25.060238,121.520252,4.9,20
4268,Cafe_4268,25.039671,121.570448,3.3,75
4269,Cafe_4269,25.045741,121.516324,3.5,5
4270,Cafe_4270,25.054157,121.505932,3.6,63
4271,Cafe_4271,25.045535,121.573349,3.2,4
4272,Cafe_4272,25.04513,121.521978,3.5,15
4273,Cafe_4273,25.029246,121.590163,4.2,15
4274,Cafe_4274,25.03789,121.598012,4.7,6
4275,Cafe_4275,25.089309,121.595849,4.2,46
4276,Cafe_4276,25.04595,121.573168,4.8,48
4277,Cafe_4277,25.063254,121.582603,3.6,91
4278,Cafe_4278,25.021985,121.550923,3.9,33
4279,Cafe_4279,25.082169,121.594059,4.8,37
4280,Cafe_4280,25.034356,121.588252,3.1,19
4281,Cafe_4281,25.097689,121.555072,3.0,2
4282,Cafe_4282,25.059683,121.569695,4.7,12
4283,Cafe_4283,25.044514,121.583089,4.4,9
4284,Cafe_4284,25.061786,121.523033,4.9,0
4285,Cafe_4285,25.087694,121.552132,4.7,98
4286,Cafe_4286,25.06732,121.518272,3.6,33
4287,Cafe_4287,25.050198,121.507123,4.8,29
4288,Cafe_4288,25.06391,121.544106,3.4,41
4289,Cafe_4289,25.085745,121.597584,3.3,69
4290,Cafe_4290,25.067375,121.51887,4.8,97
4291,Cafe_4291,25.08313,121.549866,4.6,79
4292,Cafe_4292,25.029318,121.585598,5.0,7
4293,Cafe_4293,25.072738,121.579379,3.9,99
4294,Cafe_4294,25.045087,121.536042,3.1,98
4295,Cafe_4295,25.085438,121.552197,4.0,28
4296,Cafe_4296,25.057416,121.578908,3.9,90
4297,Cafe_4297,25.055607,121.528628,3.3,55
4298,Cafe_4298,25.064691,121.553624,4.3,26
4299,Cafe_4299,25.049023,121.576532,3.5,5
4300,Cafe_4300,25.083328,121.591233,4.8,1
4301,Cafe_4301,25.066382,121.545641,4.6,33
4302,Cafe_4302,25.075838,121.531162,3.7,89
4303,Cafe_4303,25.082734,121.574813,3.8,21
4304,Cafe_4304,25.095158,121.564975,3.7,38
4305,Cafe_4305,25.065926,121.503214,4.7,57
4306,Cafe_4306,25.092239,121.542729,4.6,0
4307,Cafe_4307,25.023926,121.594116,4.2,30
4308,Cafe_4308,25.032153,121.538739,3.1,50
4309,Cafe_4309,25.06133,121.594052,4.3,9
4310,Cafe_4310,25.028202,121.530264,4.4,42
4311,Cafe_4311,25.072188,121.52305,3.3,90
4312,Cafe_4312,25.054313,121.519754,3.3,98
4313,Cafe_4313,25.036712,121.528957,3.6,21
4314,Cafe_4314,25.061451,121.59257,4.1,80
4315,Cafe_4315,25.089259,121.571806,3.9,51
4316,Cafe_4316,25.058609,121.557807,3.0,16
4317,Cafe_4317,25.056346,121.510575,4.4,24
4318,Cafe_4318,25.049276,121.585613,4.8,69
4319,Cafe_4319,25.096096,121.525247,4.5,96
4320,Cafe_4320,25.047048,121.573544,3.8,32
4321,Cafe_4321,25.073123,121.563396,4.4,91
4322,Cafe_4322,25.041286,121.568551,4.3,7
4323,Cafe_4323,25.08189,121.566978,4.3,68
4324,Cafe_4324,25.043146,121.548783,3.5,61
4325,Cafe_4325,25.090363,121.507459,4.8,27
4326,Cafe_4326,25.087269,121.56656,4.2,77
4327,Cafe_4327,25.049231,121.589876,3.2,10
4328,Cafe_4328,25.05815,121.544101,3.5,29
4329,Cafe_4329,25.03961,121.516925,4.6,16
4330,Cafe_4330,25.095513,121.558932,4.2,96
4331,Cafe_4331,25.027331,121.527193,4.7,78
4332,Cafe_4332,25.0598,121.559364,3.6,13
4333,Cafe_4333,25.037516,121.556545,3.6,18
4334,Cafe_4334,25.09636,121.505608,4.2,66
4335,Cafe_4335,25.076062,121.558267,3.8,52
4336,Cafe_4336,25.063648,121.537994,4.9,2
4337,Cafe_4337,25.099482,121.514127,3.9,69
4338,Cafe_4338,25.052545,121.538237,4.8,56
4339,Cafe_4339,25.092147,121.583567,3.2,16
4340,Cafe_4340,25.084173,121.538059,3.7,2
4341,Cafe_4341,25.029548,121.537008,4.9,94
4342,Cafe_4342,25.021308,121.561255,3.1,13
4343,Cafe_4343,25.026135,121.542745,3.6,15
4344,Cafe_4344,25.092878,121.571807,4.7,18
4345,Cafe_4345,25.084211,121.547413,4.6,41
4346,Cafe_4346,25.08635,121.588326,4.0,96
4347,Cafe_4347,25.052565,121.527337,4.9,40
4348,Cafe_4348,25.03589,121.595814,4.1,17
4349,Cafe_4349,25.093183,121.548822,3.2,15
4350,Cafe_4350,25.022092,121.596236,4.7,17
4351,Cafe_4351,25.074166,121.557738,4.8,73
4352,Cafe_4352,25.035503,121.556357,3.9,8
4353,Cafe_4353,25.079226,121.589097,3.8,30
4354,Cafe_4354,25.037598,121.593042,3.1,20
4355,Cafe_4355,25.063241,121.551215,4.0,67
4356,Cafe_4356,25.024131,121.587814,3.0,67
4357,Cafe_4357,25.084075,121.594945,3.3,20
4358,Cafe_4358,25.033453,121.507467,3.2,43
4359,Cafe_4359,25.046724,121.575083,3.9,37
4360,Cafe_4360,25.045896,121.571048,3.3,3
4361,Cafe_4361,25.090936,121.550889,3.0,62
4362,Cafe_4362,25.074489,121.539043,4.3,46
4363,Cafe_4363,25.085478,121.57419,3.7,44
4364,Cafe_4364,25.085687,121.572261,4.3,19
4365,Cafe_4365,25.094777,121.518693,4.3,66
4366,Cafe_4366,25.072704,121.548337,4.8,0
4367,Cafe_4367,25.076413,121.547636,3.1,55
4368,Cafe_4368,25.076376,121.539799,4.4,37
4369,Cafe_4369,25.043642,121.516331,4.3,49
4370,Cafe_4370,25.051775,121.599648,4.2,37
4371,Cafe_4371,25.067183,121.570977,4.5,6
4372,Cafe_4372,25.020155,121.506841,3.1,56
4373,Cafe_4373,25.060284,121.5641,3.0,66
4374,Cafe_4374,25.08489,121.590957,4.8,89
4375,Cafe_4375,25.087108,121.509985,4.1,58
4376,Cafe_4376,25.021482,121.590925,4.6,69
4377,Cafe_4377,25.095319,121.58116,4.2,25
4378,Cafe_4378,25.065326,121.520445,4.6,68
4379,Cafe_4379,25.020847,121.536427,4.4,68
4380,Cafe_4380,25.068326,121.500843,3.9,67
4381,Cafe_4381,25.029291,121.55412,3.6,4
4382,Cafe_4382,25.079338,121.572507,3.7,47
4383,Cafe_4383,25.09251,121.558279,3.2,38
4384,Cafe_4384,25.050901,121.516394,3.6,63
4385,Cafe_4385,25.068672,121.570078,3.9,68
4386,Cafe_4386,25.061746,121.500414,3.7,41
4387,Cafe_4387,25.085372,121.521241,4.4,74
4388,Cafe_4388,25.080146,121.588478,3.4,58
4389,Cafe_4389,25.083471,121.562064,4.8,68
4390,Cafe_4390,25.099516,121.541633,3.8,31
4391,Cafe_4391,25.034777,121.519287,4.9,34
4392,Cafe_4392,25.037803,121.517842,3.2,40
4393,Cafe_4393,25.044467,121.559315,4.1,45
4394,Cafe_4394,25.042527,121.593917,4.6,2
4395,Cafe_4395,25.092465,121.594666,4.1,52
4396,Cafe_4396,25.022184,121.53367,3.6,6
4397,Cafe_4397,25.051376,121.531189,4.2,3
4398,Cafe_4398,25.043155,121.517444,4.1,83
4399,Cafe_4399,25.049954,121.540805,4.4,60
4400,Cafe_4400,25.090996,121.502584,4.1,63
4401,Cafe_4401,25.06483,121.52814,4.2,36
4402,Cafe_4402,25.03293,121.569298,3.9,76
4403,Cafe_4403,25.0869,121.547829,4.2,59
4404,Cafe_4404,25.027511,121.504591,4.8,34
4405,Cafe_4405,25.032577,121.516538,3.4,13
4406,Cafe_4406,25.048592,121.513556,3.6,60
4407,Cafe_4407,25.024172,121.559739,4.9,55
4408,Cafe_4408,25.06962,121.504518,3.9,29
4409,Cafe_4409,25.069986,121.54624,4.8,18
4410,Cafe_4410,25.036745,121.507748,5.0,40
4411,Cafe_4411,25.098015,121.521015,3.6,50
4412,Cafe_4412,25.052637,121.588553,3.6,2
4413,Cafe_4413,25.070305,121.566104,3.5,21
4414,Cafe_4414,25.04467,121.56784,3.4,98
4415,Cafe_4415,25.03515,121.578047,4.7,35
4416,Cafe_4416,25.082018,121.556155,4.3,74
4417,Cafe_4417,25.052684,121.548335,4.1,66
4418,Cafe_4418,25.03906,121.509937,3.6,32
4419,Cafe_4419,25.058309,121.596421,4.2,73
4420,Cafe_4420,25.094451,121.542967,5.0,36
4421,Cafe_4421,25.028106,121.514297,5.0,67
4422,Cafe_4422,25.063779,121.588851,4.1,65
4423,Cafe_4423,25.024864,121.515618,4.9,35
4424,Cafe_4424,25.053983,121.598878,4.3,37
4425,Cafe_4425,25.07727,121.508802,4.4,37
4426,Cafe_4426,25.034161,121.549893,3.6,23
4427,Cafe_4427,25.075563,121.513988,3.8,27
4428,Cafe_4428,25.093904,121.546788,4.7,47
4429,Cafe_4429,25.081749,121.500888,4.9,3
4430,Cafe_4430,25.097443,121.517323,3.2,90
4431,Cafe_4431,25.049232,121.526651,4.6,45
4432,Cafe_4432,25.085714,121.514185,4.3,43
4433,Cafe_4433,25.021196,121.510699,5.0,70
4434,Cafe_4434,25.095685,121.546468,3.4,66
4435,Cafe_4435,25.07676,121.50369,3.9,64
4436,Cafe_4436,25.047813,121.550428,4.6,84
4437,Cafe_4437,25.048212,121.520534,4.0,67
4438,Cafe_4438,25.079137,121.517008,3.4,4
4439,Cafe_4439,25.029439,121.597821,3.3,59
4440,Cafe_4440,25.072558,121.593841,4.5,59
4441,Cafe_4441,25.026512,121.542757,5.0,15
4442,Cafe_4442,25.086587,121.578383,4.7,50
4443,Cafe_4443,25.048628,121.51815,4.0,52
4444,Cafe_4444,25.060506,121.535683,4.9,27
4445,Cafe_4445,25.077125,121.571954,3.4,11
4446,Cafe_4446,25.027293,121.528377,3.4,50
4447,Cafe_4447,25.063496,121.588502,3.4,100
4448,Cafe_4448,25.075694,121.57066,4.7,97
4449,Cafe_4449,25.036925,121.593979,4.7,15
4450,Cafe_4450,25.083906,121.559793,3.9,84
4451,Cafe_4451,25.024164,121.594506,3.6,99
4452,Cafe_4452,25.07402,121.571728,3.0,90
4453,Cafe_4453,25.040435,121.523981,4.9,1
4454,Cafe_4454,25.078465,121.523942,3.2,84
4455,Cafe_4455,25.054972,121.570182,3.4,10
4456,Cafe_4456,25.079289,121.573965,4.4,74
4457,Cafe_4457,25.0935,121.544266,3.9,89
4458,Cafe_4458,25.080649,121.599395,3.3,94
4459,Cafe_4459,25.098439,121.567042,3.3,23
4460,Cafe_4460,25.065886,121.509725,4.6,75
4461,Cafe_4461,25.067876,121.524909,3.9,89
4462,Cafe_4462,25.028838,121.545068,3.3,60
4463,Cafe_4463,25.045305,121.534422,3.4,82
4464,Cafe_4464,25.041215,121.5308,3.1,98
4465,Cafe_4465,25.053665,121.528024,3.2,48
4466,Cafe_4466,25.066028,121.558113,4.4,93
4467,Cafe_4467,25.036808,121.582922,4.4,95
4468,Cafe_4468,25.024441,121.588759,4.6,48
4469,Cafe_4469,25.070671,121.528228,4.0,29
4470,Cafe_4470,25.051452,121.507923,3.2,63
4471,Cafe_4471,25.068299,121.563761,4.6,33
4472,Cafe_4472,25.040543,121.566359,4.8,79
4473,Cafe_4473,25.025035,121.593821,4.3,18
4474,Cafe_4474,25.072846,121.520145,3.8,57
4475,Cafe_4475,25.095087,121.530978,4.2,38
4476,Cafe_4476,25.035274,121.592254,3.4,79
4477,Cafe_4477,25.052926,121.572898,3.7,41
4478,Cafe_4478,25.023863,121.504042,3.4,71
4479,Cafe_4479,25.057573,121.571696,5.0,100
4480,Cafe_4480,25.05632,121.539087,3.8,68
4481,Cafe_4481,25.056179,121.507632,3.8,3
4482,Cafe_4482,25.025537,121.530563,4.4,24
4483,Cafe_4483,25.08237,121.511988,3.2,82
4484,Cafe_4484,25.052138,121.589591,3.4,43
4485,Cafe_4485,25.079061,121.546897,4.8,0
4486,Cafe_4486,25.057925,121.516882,4.1,48
4487,Cafe_4487,25.069964,121.533294,3.9,42
4488,Cafe_4488,25.075597,121.542749,4.8,75
4489,Cafe_4489,25.045282,121.59331,3.5,87
4490,Cafe_4490,25.030818,121.517926,3.6,98
4491,Cafe_4491,25.057864,121.544573,4.7,54
4492,Cafe_4492,25.024687,121.599878,4.2,39
4493,Cafe_4493,25.055338,121.59894,3.1,68
4494,Cafe_4494,25.036634,121.553712,4.2,21
4495,Cafe_4495,25.050414,121.52001,3.3,25
4496,Cafe_4496,25.098587,121.535347,3.6,23
4497,Cafe_4497,25.095615,121.544991,3.8,26
4498,Cafe_4498,25.057933,121.516798,4.8,59
4499,Cafe_4499,25.067248,121.520401,3.0,33
4500,Cafe_4500,25.08996,121.590123,3.5,39
4501,Cafe_4501,25.098411,121.512361,4.2,79
4502,Cafe_4502,25.042556,121.58198,4.2,51
4503,Cafe_4503,25.044883,121.524841,3.7,65
4504,Cafe_4504,25.081986,121.512571,4.6,75
4505,Cafe_4505,25.097751,121.518923,3.9,53
4506,Cafe_4506,25.036658,121.570438,3.3,100
4507,Cafe_4507,25.099076,121.549863,4.2,80
4508,Cafe_4508,25.09088,121.551878,3.6,33
4509,Cafe_4509,25.07577,121.518847,4.9,51
4510,Cafe_4510,25.054101,121.552157,3.1,57
4511,Cafe_4511,25.042426,121.578733,3.1,8
4512,Cafe_4512,25.069611,121.541595,4.3,98
4513,Cafe_4513,25.05811,121.577642,4.5,54
4514,Cafe_4514,25.044663,121.566811,4.2,45
4515,Cafe_4515,25.030091,121.588886,4.4,49
4516,Cafe_4516,25.067071,121.571738,4.6,25
4517,Cafe_4517,25.09711,121.539076,3.5,31
4518,Cafe_4518,25.072511,121.551695,3.2,70
4519,Cafe_4519,25.052648,121.593897,4.3,3
4520,Cafe_4520,25.082124,121.557177,4.7,93
4521,Cafe_4521,25.026398,121.554581,4.3,77
4522,Cafe_4522,25.079169,121.557206,4.8,36
4523,Cafe_4523,25.077582,121.5816,4.3,69
4524,Cafe_4524,25.048611,121.555864,4.2,70
4525,Cafe_4525,25.094213,121.577186,4.4,49
4526,Cafe_4526,25.093668,121.574297,4.6,25
4527,Cafe_4527,25.065368,121.523232,3.1,67
4528,Cafe_4528,25.042687,121.526763,3.0,31
4529,Cafe_4529,25.049614,121.595831,4.7,40
4530,Cafe_4530,25.089137,121.512362,3.7,8
4531,Cafe_4531,25.035494,121.506491,3.6,89
4532,Cafe_4532,25.031545,121.531359,3.5,85
4533,Cafe_4533,25.064583,121.537275,4.1,41
4534,Cafe_4534,25.055338,121.511929,4.0,95
4535,Cafe_4535,25.053561,121.571304,4.3,75
4536,Cafe_4536,25.087384,121.53673,3.8,46
4537,Cafe_4537,25.02347,121.523247,4.8,15
4538,Cafe_4538,25.074468,121.564964,3.1,25
4539,Cafe_4539,25.024025,121.574652,3.8,97
4540,Cafe_4540,25.06581,121.520225,3.8,19
4541,Cafe_4541,25.084795,121.578855,3.7,65
4542,Cafe_4542,25.043756,121.550473,3.3,0
4543,Cafe_4543,25.090062,121.503336,3.2,19
4544,Cafe_4544,25.073159,121.541514,4.5,28
4545,Cafe_4545,25.070514,121.559584,3.6,23
4546,Cafe_4546,25.065411,121.553072,3.8,81
4547,Cafe_4547,25.033678,121.593615,4.0,86
4548,Cafe_4548,25.063243,121.556801,4.7,12
4549,Cafe_4549,25.047772,121.500749,4.7,33
4550,Cafe_4550,25.027586,121.584821,4.1,33
4551,Cafe_4551,25.072358,121.587049,3.7,42
4552,Cafe_4552,25.034782,121.585572,3.2,99
4553,Cafe_4553,25.021706,121.519754,3.9,99
4554,Cafe_4554,25.022755,121.50253,3.7,56
4555,Cafe_4555,25.024691,121.501596,3.3,84
4556,Cafe_4556,25.054986,121.561704,3.1,30
4557,Cafe_4557,25.091642,121.511266,4.4,58
4558,Cafe_4558,25.08221,121.527553,3.6,45
4559,Cafe_4559,25.06843,121.510495,3.2,59
4560,Cafe_4560,25.075879,121.532273,4.9,64
4561,Cafe_4561,25.084141,121.561744,3.2,1
4562,Cafe_4562,25.051114,121.526548,3.5,93
4563,Cafe_4563,25.063549,121.524836,3.8,98
4564,Cafe_4564,25.059769,121.520645,4.8,24
4565,Cafe_4565,25.067805,121.512847,3.8,30
4566,Cafe_4566,25.088715,121.505123,4.6,40
4567,Cafe_4567,25.09055,121.554265,3.9,26
4568,Cafe_4568,25.064863,121.579163,4.6,41
4569,Cafe_4569,25.077263,121.544849,4.0,4
4570,Cafe_4570,25.072642,121.598514,3.8,62
4571,Cafe_4571,25.027333,121.576821,3.7,74
4572,Cafe_4572,25.057486,121.506616,3.9,67
4573,Cafe_4573,25.092227,121.567992,4.9,60
4574,Cafe_4574,25.09087,121.537572,3.5,98
4575,Cafe_4575,25.041215,121.519027,3.7,80
4576,Cafe_4576,25.098911,121.544592,4.2,90
4577,Cafe_4577,25.047185,121.599902,3.1,5
4578,Cafe_4578,25.040011,121.576965,4.2,64
4579,Cafe_4579,25.052021,121.575253,4.0,36
4580,Cafe_4580,25.072453,121.564851,4.1,74
4581,Cafe_4581,25.081308,121.5576,3.4,2
4582,Cafe_4582,25.047753,121.565966,4.4,1
4583,Cafe_4583,25.094822,121.517286,4.4,22
4584,Cafe_4584,25.029865,121.56085,4.6,94
4585,Cafe_4585,25.047062,121.546123,3.6,18
4586,Cafe_4586,25.053831,121.564338,4.0,88
4587,Cafe_4587,25.093693,121.556194,3.0,59
4588,Cafe_4588,25.09381,121.534632,5.0,52
4589,Cafe_4589,25.04177,121.523845,3.3,52
4590,Cafe_4590,25.070686,121.528356,3.7,64
4591,Cafe_4591,25.029812,121.556977,4.3,85
4592,Cafe_4592,25.075633,121.511456,4.4,100
4593,Cafe_4593,25.060614,121.564255,3.2,23
4594,Cafe_4594,25.080615,121.536282,3.3,70
4595,Cafe_4595,25.059476,121.541869,3.3,62
4596,Cafe_4596,25.020904,121.546629,4.0,40
4597,Cafe_4597,25.029537,121.596759,3.6,89
4598,Cafe_4598,25.057725,121.514161,3.1,70
4599,Cafe_4599,25.085937,121.503724,4.2,28
4600,Cafe_4600,25.029729,121.562689,3.7,61
4601,Cafe_4601,25.082443,121.533515,4.9,74
4602,Cafe_4602,25.04145,121.556541,3.1,91
4603,Cafe_4603,25.034548,121.530972,4.4,41
4604,Cafe_4604,25.044493,121.580956,4.0,58
4605,Cafe_4605,25.023512,121.553488,4.3,36
4606,Cafe_4606,25.025104,121.502204,3.7,11
4607,Cafe_4607,25.093714,121.558806,4.4,33
4608,Cafe_4608,25.021697,121.510284,4.9,77
4609,Cafe_4609,25.064849,121.566502,4.8,65
4610,Cafe_4610,25.063975,121.551344,3.7,100
4611,Cafe_4611,25.071204,121.536824,3.6,36
4612,Cafe_4612,25.043819,121.592282,3.0,14
4613,Cafe_4613,25.045702,121.550317,3.2,95
4614,Cafe_4614,25.046976,121.589084,4.8,63
4615,Cafe_4615,25.066697,121.517456,4.4,48
4616,Cafe_4616,25.066795,121.503464,4.5,95
4617,Cafe_4617,25.095873,121.550878,4.3,89
4618,Cafe_4618,25.0305,121.588186,4.0,85
4619,Cafe_4619,25.084013,121.529163,3.6,12
4620,Cafe_4620,25.078375,121.565214,3.0,59
4621,Cafe_4621,25.090075,121.591659,3.2,49
4622,Cafe_4622,25.080626,121.588526,3.1,69
4623,Cafe_4623,25.045385,121.553678,4.4,22
4624,Cafe_4624,25.044075,121.542078,4.6,83
4625,Cafe_4625,25.095443,121.584308,3.1,89
4626,Cafe_4626,25.024027,121.576877,4.2,49
4627,Cafe_4627,25.091839,121.530616,4.3,88
4628,Cafe_4628,25.061522,121.551143,4.5,16
4629,Cafe_4629,25.023879,121.584789,4.4,93
4630,Cafe_4630,25.049491,121.580338,4.3,58
4631,Cafe_4631,25.041417,121.586347,3.8,4
4632,Cafe_4632,25.030714,121.578914,4.5,40
4633,Cafe_4633,25.028646,121.584292,4.9,62
4634,Cafe_4634,25.065587,121.516288,4.6,32
4635,Cafe_4635,25.095058,121.520695,5.0,26
4636,Cafe_4636,25.058085,121.548889,4.4,72
4637,Cafe_4637,25.032588,121.501217,4.4,55
4638,Cafe_4638,25.082394,121.582672,3.9,14
4639,Cafe_4639,25.031534,121.585744,3.4,65
4640,Cafe_4640,25.073147,121.538479,4.9,82
4641,Cafe_4641,25.046001,121.533373,4.2,56
4642,Cafe_4642,25.050208,121.563162,3.2,21
4643,Cafe_4643,25.097421,121.544852,4.7,24
4644,Cafe_4644,25.055734,121.58491,3.5,57
4645,Cafe_4645,25.045557,121.531502,4.6,8
4646,Cafe_4646,25.050432,121.582419,3.0,90
4647,Cafe_4647,25.086418,121.554501,4.4,21
4648,Cafe_4648,25.08067,121.515609,4.6,58
4649,Cafe_4649,25.046753,121.542186,4.9,91
4650,Cafe_4650,25.077973,121.524537,4.6,89
4651,Cafe_4651,25.089406,121.56604,4.3,97
4652,Cafe_4652,25.094114,121.58046,4.2,67
4653,Cafe_4653,25.049489,121.569766,4.1,48
4654,Cafe_4654,25.055479,121.54533,4.7,85
4655,Cafe_4655,25.089949,121.563677,3.9,87
4656,Cafe_4656,25.078357,121.541439,4.3,15
4657,Cafe_4657,25.028956,121.545137,3.3,89
4658,Cafe_4658,25.057902,121.570326,4.1,68
4659,Cafe_4659,25.097967,121.51333,3.3,84
4660,Cafe_4660,25.0965,121.593239,4.3,33
4661,Cafe_4661,25.088785,121.566318,3.7,54
4662,Cafe_4662,25.051792,121.576305,4.8,87
4663,Cafe_4663,25.030976,121.508895,4.4,66
4664,Cafe_4664,25.0867,121.579235,3.8,82
4665,Cafe_4665,25.054805,121.52882,3.4,23
4666,Cafe_4666,25.032615,121.531452,4.2,29
4667,Cafe_4667,25.072944,121.510212,4.8,96
4668,Cafe_4668,25.037967,121.5611,4.2,90
4669,Cafe_4669,25.039278,121.558279,4.7,85
4670,Cafe_4670,25.072689,121.548846,4.4,21
4671,Cafe_4671,25.068508,121.525325,3.3,10
4672,Cafe_4672,25.029244,121.532516,3.8,12
4673,Cafe_4673,25.091164,121.513219,3.5,75
4674,Cafe_4674,25.055823,121.586328,4.2,42
4675,Cafe_4675,25.025163,121.539787,4.3,12
4676,Cafe_4676,25.046559,121.520061,3.1,38
4677,Cafe_4677,25.03431,121.500903,4.3,68
4678,Cafe_4678,25.086606,121.589438,3.3,63
4679,Cafe_4679,25.076088,121.511355,4.5,93
4680,Cafe_4680,25.025961,121.599583,4.8,29
4681,Cafe_4681,25.028253,121.526302,4.8,24
4682,Cafe_4682,25.074564,121.504719,4.8,61
4683,Cafe_4683,25.031629,121.548691,3.6,81
4684,Cafe_4684,25.069449,121.595425,4.1,30
4685,Cafe_4685,25.077741,121.578796,4.8,76
4686,Cafe_4686,25.044867,121.557511,3.4,85
4687,Cafe_4687,25.036285,121.564572,3.8,55
4688,Cafe_4688,25.031429,121.595633,4.5,62
4689,Cafe_4689,25.021315,121.522134,4.9,71
4690,Cafe_4690,25.089432,121.593863,3.1,50
4691,Cafe_4691,25.05538,121.5671,4.7,66
4692,Cafe_4692,25.020358,121.52801,3.8,62
4693,Cafe_4693,25.082515,121.586886,3.6,33
4694,Cafe_4694,25.080143,121.552718,4.9,6
4695,Cafe_4695,25.076809,121.551831,4.2,19
4696,Cafe_4696,25.029507,121.567004,3.8,77
4697,Cafe_4697,25.082767,121.543471,3.4,75
4698,Cafe_4698,25.045047,121.5756,4.6,33
4699,Cafe_4699,25.076133,121.589051,3.3,95
4700,Cafe_4700,25.078168,121.591049,4.7,6
4701,Cafe_4701,25.057677,121.533567,4.1,69
4702,Cafe_4702,25.058212,121.503759,4.9,78
4703,Cafe_4703,25.057427,121.525377,4.8,97
4704,Cafe_4704,25.098228,121.534299,4.7,2
4705,Cafe_4705,25.060956,121.543137,4.4,5
4706,Cafe_4706,25.021905,121.548785,4.4,91
4707,Cafe_4707,25.084172,121.550101,4.7,46
4708,Cafe_4708,25.052672,121.571274,3.7,37
4709,Cafe_4709,25.081856,121.52564,4.1,33
4710,Cafe_4710,25.039312,121.571444,3.6,46
4711,Cafe_4711,25.098768,121.596279,3.8,62
4712,Cafe_4712,25.039096,121.577344,3.6,44
4713,Cafe_4713,25.065026,121.504676,4.9,69
4714,Cafe_4714,25.087426,121.52675,4.8,93
